metric,effective_clk_period,num_drc,die_area,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
410.83,4.1083,0,12188.4,True,1,e6ec3bc7,2025-12-26_12-19-44,1766751584,860.2238926887512,860.2238926887512,1561,hellkitty,172.24.53.187,860.2238926887512,1
